id	en	zh	context	status
#str_301100	Here, I guess even you get one of these. Its a shotgun thats been modified to take clips. Should make things easier on the front.	拿着，看来连你也能领一把。这是改装过的霰弹枪，能用弹匣供弹。上了前线能省不少事。		review
#str_301101	There have been great changes in Rhino squad since you were freed.	自你获救以来，犀牛小队发生了不少变动。	mcc_2 @ mcc_2	review
#str_301102	Corporal Morris has been given a field promotion of lieutenant and I have been promoted to Sergeant.	Morris 下士战地晋升为中尉，而我升任了中士。	mcc_2 @ mcc_2	review
#str_301103	I know Morris will do a very good job, but this kind of responsibility is new to me. But rest assured I will do what is best for the squad.	我知道 Morris 会干得很出色，但这种担子对我来说还是头一回。不过放心，我一定会为小队做最好的打算。	mcc_2 @ mcc_2	review
#str_301104	What the hell is a squib doin' here?	一个杂碎跑到这儿来干什么？	mcc_2 @ mcc_2	review
#str_301105	The war can't be goin' that bad... can it?	战局总不至于糟到这地步吧……不至于吧？	mcc_2 @ mcc_2	review
#str_301106	Are we negotiating some kind of peace treaty with the Strogg?	难不成我们在跟 Strogg 谈什么和平条约？	mcc_2 @ mcc_2	review
#str_301107	You Strogg can't be trusted. Every human knows that.	你们 Strogg 根本信不得，这是人都知道。	mcc_2 @ mcc_2	review
#str_301108	Back the hell off!	给我滚远点！	mcc_2 @ mcc_2	review
#str_301109	Get outta my face, Strogg.	从我眼前消失，Strogg。	mcc_2 @ mcc_2	review
#str_301110	You don't scare me, freak.	你吓不倒我，怪胎。	mcc_2 @ mcc_2	review
#str_301111	Hey, look! A freak!!	嘿，快看！一个怪胎！！	mcc_2 @ mcc_2	review
#str_301112	What's that doin' onboard?	那玩意儿怎么上船的？	mcc_2 @ mcc_2	review
#str_301113	Has H Q lost it's mind? Why the hell are you being escorted around here?	总部是疯了吗？凭什么派人护送你在这儿晃悠？	mcc_2 @ mcc_2	review
#str_301114	Only dead Strogg should be on the Hannibal.	汉尼拔号上只欢迎死掉的 Strogg。	mcc_2 @ mcc_2	review
#str_301115	Better hope you don't lose your bodyguard, squib.	祈祷你的保镖别离身吧，杂碎。	mcc_2 @ mcc_2	review
#str_301116	Correct. Intelligence believes that because of his Strogg physiology, Kane is the only one who can deactivate the security stations. Kane, you most likely are our last, best hope of destroying the Nexus.	没错。情报部门认为，凭借 Strogg 化的身体机能，Kane 是唯一能解除安保站的人。Kane，你很可能是我们摧毁 Nexus 最后、也是最大的希望。	mcc_2 @ mcc_2	review
#str_301117	Strauss, we'll need your expertise at the Networking tower once we gain control.	Strauss，一旦我们夺得控制权，就需要你在数据网络塔发挥专长。	mcc_2 @ mcc_2	review
#str_301118	Hacking the Strogg network will not be an easy task. But with the proper equipment, it can be done.	入侵 Strogg 的网络绝非易事。不过只要设备齐全，还是可以办到的。	mcc_2 @ mcc_2	review
#str_301119	Very good. Lieutenant Morris, you have the floor.	很好。Morris 中尉，交给你了。		review
#str_301120	All right, Gentlemen. This one's gonna turn the tide of the war so stay sharp.	好了，先生们。这一仗将扭转整个战局，都给我打起精神来。	mcc_2 @ mcc_2	review
#str_301121	Strauss, you're being transported by land. Kane, you're going out with the next pod assault wave. The launch bay is nearby.	Strauss，你走陆路输送。Kane，你随下一波投送舱突击出发，发射舱区就在附近。	mcc_2 @ mcc_2	review
#str_301122	Battle stations. A Strogg force is incoming. Fliers and ground troops are confirmed.	全员进入战斗岗位。Strogg 部队来袭，已确认有飞行器和地面部队。	mcc_2 @ mcc_2	review
#str_301123	Guess they brought it to us. Let's make 'em regret it. Move out.	看来是他们先找上门的。那就让他们后悔来过。出发。	mcc_2 @ mcc_2	review
#str_301124	Data Storage...	数据存储……	mcc_2 @ mcc_2	review
#str_301125	Networking...	数据网络……	mcc_2 @ mcc_2	review
#str_301126	and Data Processing.	以及数据处理。	mcc_2 @ mcc_2	review
#str_301127	And that would be where Corporal Kane comes in.	这就要靠 Kane 下士出场了。	mcc_2 @ mcc_2	review
#str_301128	All systems are a go, you are cleared for launch, bay twelve.	各系统就绪。十二号舱位，准许发射。		review
#str_301129	Roger that, control.	收到，控制中心。	mcc_2 @ mcc_2	review
#str_301130	All right, Marine, just go down that corridor. Your pod is prepped and ready to launch.	好了，陆战队员，顺着那条走廊过去。你的投送舱已经准备就绪，随时可以发射。	mcc_2 @ mcc_2	review
#str_301131	Your pod is waiting for you at the end of that corridor. Good luck.	你的投送舱就在走廊尽头等着你。祝你好运。	mcc_2 @ mcc_2	review
#str_301132	Just go down that corridor. It'll take you straight to your pod.	顺着那条走廊走，直接就能到你的投送舱。	mcc_2 @ mcc_2	review
#str_301133	Bay eight, reload for launch. Your next passenger will be arriving shortly.	八号舱位，重新装载准备发射。下一位乘员马上就到。		review
#str_301134	I will be prepped for launch in two minutes, control.	控制中心，两分钟后完成发射准备。	mcc_2 @ mcc_2	review
#str_301135	{furrow}I'm a little busy here, pal. We've got a couple hundred pods to launch. {idle}Take that corridor, it'll get you to your pod.	伙计，我这儿忙得很，还有几百艘投送舱等着发射。走那条走廊，就能到你的舱位。		review
#str_301136	{furrow}Maybe you didn't hear the news, but we've got a major assault launching right now. Go on, move out.	你可能还没听说，大规模突击这会儿正在打响。快，出发。		review
#str_301137	{furrow}Marine, I've got zero time for this. Take that corridor to reach your pod.	陆战队员，我一秒钟都耗不起。走那条走廊去你的投送舱。		review
#str_301138	This is Bay 42. The pod is away. Running diagnostics for next launch cycle.	这里是 42 号舱位。投送舱已发射，正在为下一轮发射运行诊断。	mcc_2 @ mcc_2	review
#str_301139	Control, I'm having a little trouble with navigation.	控制中心，我的导航出了点问题。	mcc_2 @ mcc_2	review
#str_301140	I confirm that. Re transmitting pod flight plan.	已确认。正在重新传输投送舱飞行计划。	mcc_2 @ mcc_2	review
#str_301141	Yee ha! Man, is this a sight!	呀吼！伙计，这景象真带劲！		review
#str_301142	Humming to himself.	（自顾自地哼着歌）		review
#str_301143	Damn it! Now's not the time for this.	该死！偏偏这时候掉链子。	mcc_2 @ mcc_2	review
#str_301144	Piece of shit...	破烂玩意儿……	mcc_2 @ mcc_2	review
#str_301145	This old bucket of bolts should have been decommissioned a long time ago.	这堆老破铜烂铁早该退役了。	mcc_2 @ mcc_2	review
#str_301146	We aren't going to win this war using outdated ships like the Hannibal.	靠汉尼拔号这种过时的老船，我们赢不了这场战争。	mcc_2 @ mcc_2	review
#str_301147	We have Strogg boarding parties on decks two and three!	二号和三号甲板发现 Strogg 登舰部队！		review
#str_301148	Security, report to hangar, deck two. Strogg boarding parties have been reported.	警卫队请前往二号甲板机库。据报有 Strogg 登舰部队。		review
#str_301149	Wolf squad, report to engineering and repel boarding parties.	野狼小队，前往轮机舱击退登舰部队。	mcc_2 @ mcc_2	review
#str_301150	Welcome, Corporal Matthew Kane. Navigation online.	欢迎，Matthew Kane 下士。导航系统已上线。	mcc_2 @ mcc_2	review
#str_301151	Engine prep cycle complete.	引擎预热流程完成。	mcc_2 @ mcc_2	review
#str_301152	Prepare for launch.	准备发射。	mcc_2 @ mcc_2	review
#str_301153	First wave has launched. All Pods are in the green.	第一波已发射。所有投送舱状态正常。	mcc_2 @ mcc_2	review
#str_301154	Funny, the Hannibal doesn't look as damaged from here.	有意思，从这儿看，汉尼拔号伤得没那么重嘛。	mcc_2 @ mcc_2	review
#str_301155	Crap! There's anti aircraft coming from all directions.	糟了！四面八方全是防空火力。	mcc_2 @ mcc_2	review
#str_301156	Do not deviate from assigned flight plans.	不得偏离既定飞行计划。	mcc_2 @ mcc_2	review
#str_301157	Mayday! Mayday! I'm hit! I'm goin' down!	求救！求救！我中弹了！我要坠落了！	mcc_2 @ mcc_2	review
#str_301158	The shields around the terminals are affecting navigation. Watch your landing vectors.	终端周围的护盾正在干扰导航，注意你们的着陆矢量。	mcc_2 @ mcc_2	review
#str_301159	There's a fire in my pod! I can't get fire suppression to activate!	我的舱里起火了！灭火系统启动不了！	mcc_2 @ mcc_2	review
#str_301160	Dammit! Navigation is down. I'm flyin' blind!	该死！导航失灵了，我这是在盲飞！	mcc_2 @ mcc_2	review
#str_301161	Kane, this is Morris. I'm not getting any younger. Get a move on.	Kane，我是 Morris。我可没工夫陪你耗，赶紧行动。	mcclanding @ mcclanding	review
#str_301162	Research team Raven has arrived at the hangars and begun deploying equipment.	渡鸦研究小组已抵达机库，开始部署设备。		review
#str_301163	{confused}So I'm supposed to interface the secondary protocol?	所以我该接入二级协议？		review
#str_301164	Nein. I don't know how to make it any simpler, you have to engage the primary override first.	Nein。我不知道还能怎么说得更简单——你得先启动主超控。	mcclanding @ mcclanding	review
#str_301165	But you didn't say that.	可你之前没这么说。	mcclanding @ mcclanding	review
#str_301166	I shouldn't have to. It's plainly obvious. Do I have to come down there and walk you through it?	这还用我说？明摆着的事。非要我下去手把手教你吗？	mcclanding @ mcclanding	review
#str_301167	{furrow}No, that's not necessary. I'll figure it out.	不，不必了。我自己能搞明白。		review
#str_301168	Very well, Strauss out.	很好。Strauss，通话完毕。	mcclanding @ mcclanding	review
#str_301169	{puzzled}Rhino Squad, eh? {idle}Your Private Strauss is about as friendly as a Strogg.	犀牛小队的？你们那位列兵 Strauss，友善程度跟 Strogg 有一拼。		review
#str_301170	I know Strauss is a super genius but damn, does he have to be such a pain in the ass?	我知道 Strauss 是个超级天才，可妈的，他非得这么招人烦吗？	mcclanding @ mcclanding	review
#str_301171	I heard Strauss lost his cushy tech job after getting in a shouting match with a General. After that he was reassigned to your squad on the front lines.	听说 Strauss 跟一位将军对骂了一场，丢了原来那份清闲的技术差事，之后就被调到你们小队上前线了。	mcclanding @ mcclanding	review
#str_301172	Kane, I'm getting tired of coolin' my heels. Get down here before I leave without you!	Kane，我可等得不耐烦了。再不下来我就扔下你先走了！	mcclanding @ mcclanding	review
#str_301173	Look at the configuration of the turbine.	你看这台涡轮的构型。	mcclanding @ mcclanding	review
#str_301174	That has to be at least fifteen percent more efficient than anything we have.	这效率起码比我们手头任何型号都高百分之十五。		review
#str_301175	And see how they designed the fuel intake?	再看看他们这燃料进气道的设计？	mcclanding @ mcclanding	review
#str_301176	Wow. We have to get this to the Hannibal as soon as it lands.	哇。等汉尼拔号一着陆，就得把这东西送上去。	mcclanding @ mcclanding	review
